Id,Label
http://www.wikidata.org/entity/P7046,HOV-Code
http://www.wikidata.org/entity/P1036,Dewey-Dezimalklassifikation
http://www.wikidata.org/entity/P1036,Dewey-Dezimalklassifikation
http://www.wikidata.org/entity/P1036,Dewey-Dezimalklassifikation
http://www.wikidata.org/entity/P1051,PSH-ID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1281,WOEID
http://www.wikidata.org/entity/P1296,Große-katalanische-Enzyklopädie-Kennung
http://www.wikidata.org/entity/P1296,Große-katalanische-Enzyklopädie-Kennung
http://www.wikidata.org/entity/P1296,Große-katalanische-Enzyklopädie-Kennung
http://www.wikidata.org/entity/P1296,Große-katalanische-Enzyklopädie-Kennung
http://www.wikidata.org/entity/P1296,Große-katalanische-Enzyklopädie-Kennung
http://www.wikidata.org/entity/P1296,Große-katalanische-Enzyklopädie-Kennung
http://www.wikidata.org/entity/P1296,Große-katalanische-Enzyklopädie-Kennung
http://www.wikidata.org/entity/P1296,Große-katalanische-Enzyklopädie-Kennung
http://www.wikidata.org/entity/P1296,Große-katalanische-Enzyklopädie-Kennung
http://www.wikidata.org/entity/P1296,Große-katalanische-Enzyklopädie-Kennung
http://www.wikidata.org/entity/P1296,Große-katalanische-Enzyklopädie-Kennung
http://www.wikidata.org/entity/P1296,Große-katalanische-Enzyklopädie-Kennung
http://www.wikidata.org/entity/P1388,Regionalschlüssel
http://www.wikidata.org/entity/P1388,Regionalschlüssel
http://www.wikidata.org/entity/P1388,Regionalschlüssel
http://www.wikidata.org/entity/P1388,Regionalschlüssel
http://www.wikidata.org/entity/P1435,Schutzkategorie
http://www.wikidata.org/entity/P1435,Schutzkategorie
http://www.wikidata.org/entity/P1435,Schutzkategorie
http://www.wikidata.org/entity/P1435,Schutzkategorie
http://www.wikidata.org/entity/P1435,Schutzkategorie
http://www.wikidata.org/entity/P1435,Schutzkategorie
http://www.wikidata.org/entity/P1435,Schutzkategorie
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
http://www.wikidata.org/entity/P1566,GeoNames-Kennung
